METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","rastrigin",5,1,760,35,4.986102,0.010000
"DEbest","rastrigin",5,1,780,36,4.986102,0.010000
"DEbest","rastrigin",5,1,800,37,3.499933,0.010000
"DEbest","rastrigin",5,1,820,38,3.499933,0.010000
"DEbest","rastrigin",5,1,840,39,3.499933,0.010000
"DEbest","rastrigin",5,1,860,40,3.499933,0.010000
"DEbest","rastrigin",5,1,880,41,3.499933,0.010000
"DEbest","rastrigin",5,1,900,42,3.499933,0.020000
"DEbest","rastrigin",5,1,920,43,3.499933,0.020000
"DEbest","rastrigin",5,1,940,44,3.499933,0.020000
"DEbest","rastrigin",5,1,960,45,3.499933,0.020000
"DEbest","rastrigin",5,1,980,46,3.499933,0.020000
"DEbest","rastrigin",5,1,1000,47,3.499933,0.020000
"DEbest","rastrigin",5,1,1020,48,3.499933,0.020000
"DEbest","rastrigin",5,1,1040,49,3.446619,0.020000
"DEbest","rastrigin",5,1,1060,50,3.353273,0.020000
"DEbest","rastrigin",5,1,1080,51,3.353273,0.020000
"DEbest","rastrigin",5,1,1100,52,2.913419,0.020000
"DEbest","rastrigin",5,1,1120,53,2.531903,0.020000
"DEbest","rastrigin",5,1,1140,54,2.266588,0.020000
"DEbest","rastrigin",5,1,1160,55,2.266588,0.020000
"DEbest","rastrigin",5,1,1180,56,2.266588,0.020000
"DEbest","rastrigin",5,1,1200,57,2.247117,0.020000
"DEbest","rastrigin",5,1,1220,58,2.171147,0.020000
"DEbest","rastrigin",5,1,1240,59,2.047227,0.020000
"DEbest","rastrigin",5,1,1260,60,2.047227,0.020000
"DEbest","rastrigin",5,1,1280,61,2.047227,0.020000
"DEbest","rastrigin",5,1,1300,62,1.994798,0.020000
"DEbest","rastrigin",5,1,1320,63,1.994798,0.020000
"DEbest","rastrigin",5,1,1340,64,1.994798,0.020000
"DEbest","rastrigin",5,1,1360,65,1.994798,0.020000
"DEbest","rastrigin",5,1,1380,66,1.991278,0.020000
"DEbest","rastrigin",5,1,1400,67,1.991278,0.020000
"DEbest","rastrigin",5,1,1420,68,1.991278,0.030000
"DEbest","rastrigin",5,1,1440,69,1.990328,0.030000
"DEbest","rastrigin",5,1,1460,70,1.990328,0.030000
"DEbest","rastrigin",5,1,1480,71,1.990328,0.030000
"DEbest","rastrigin",5,1,1500,72,1.990328,0.030000
"DEbest","rastrigin",5,1,1520,73,1.990328,0.030000
"DEbest","rastrigin",5,1,1540,74,1.990328,0.030000
"DEbest","rastrigin",5,1,1560,75,1.990018,0.030000
"DEbest","rastrigin",5,1,1580,76,1.990018,0.030000
"DEbest","rastrigin",5,1,1600,77,1.990018,0.030000
"DEbest","rastrigin",5,1,1620,78,1.990018,0.030000
"DEbest","rastrigin",5,1,1640,79,1.990006,0.030000
"DEbest","rastrigin",5,1,1660,80,1.989973,0.030000
"DEbest","rastrigin",5,1,1680,81,1.989948,0.030000
"DEbest","rastrigin",5,1,1700,82,1.989931,0.030000
"DEbest","rastrigin",5,1,1720,83,1.989931,0.030000
"DEbest","rastrigin",5,1,1740,84,1.989931,0.030000
"DEbest","rastrigin",5,1,1760,85,1.989926,0.030000
"DEbest","rastrigin",5,1,1780,86,1.989926,0.030000
"DEbest","rastrigin",5,1,1800,87,1.989921,0.030000
"DEbest","rastrigin",5,1,1820,88,1.989921,0.030000
"DEbest","rastrigin",5,1,1840,89,1.989921,0.030000
"DEbest","rastrigin",5,1,1860,90,1.989920,0.030000
"DEbest","rastrigin",5,1,1880,91,1.989920,0.030000
"DEbest","rastrigin",5,1,1900,92,1.989920,0.030000
"DEbest","rastrigin",5,1,1920,93,1.989919,0.030000
"DEbest","rastrigin",5,1,1940,94,1.989919,0.030000
"DEbest","rastrigin",5,1,1960,95,1.989919,0.030000
"DEbest","rastrigin",5,1,1980,96,1.989919,0.030000
"DEbest","rastrigin",5,1,2000,97,1.989918,0.040000
"DEbest","rastrigin",5,2,80,1,40.092324,0.000000
"DEbest","rastrigin",5,2,100,2,40.092324,0.010000
"DEbest","rastrigin",5,2,120,3,34.965574,0.010000
"DEbest","rastrigin",5,2,140,4,34.965574,0.010000
"DEbest","rastrigin",5,2,160,5,34.965574,0.010000
"DEbest","rastrigin",5,2,180,6,27.959417,0.010000
"DEbest","rastrigin",5,2,200,7,27.959417,0.010000
"DEbest","rastrigin",5,2,220,8,27.959417,0.010000
"DEbest","rastrigin",5,2,240,9,25.178064,0.010000
"DEbest","rastrigin",5,2,260,10,25.178064,0.010000
"DEbest","rastrigin",5,2,280,11,5.597208,0.010000
"DEbest","rastrigin",5,2,300,12,5.597208,0.010000
"DEbest","rastrigin",5,2,320,13,5.597208,0.010000
"DEbest","rastrigin",5,2,340,14,5.597208,0.010000
"DEbest","rastrigin",5,2,360,15,5.597208,0.010000
"DEbest","rastrigin",5,2,380,16,5.597208,0.010000
"DEbest","rastrigin",5,2,400,17,5.597208,0.010000
"DEbest","rastrigin",5,2,420,18,5.597208,0.010000
"DEbest","rastrigin",5,2,440,19,5.597208,0.010000
"DEbest","rastrigin",5,2,460,20,5.597208,0.010000
"DEbest","rastrigin",5,2,480,21,5.597208,0.010000
"DEbest","rastrigin",5,2,500,22,5.597208,0.010000
"DEbest","rastrigin",5,2,520,23,5.597208,0.010000
"DEbest","rastrigin",5,2,540,24,5.597208,0.010000
"DEbest","rastrigin",5,2,560,25,5.597208,0.010000
"DEbest","rastrigin",5,2,580,26,5.597208,0.010000
"DEbest","rastrigin",5,2,600,27,5.597208,0.010000
"DEbest","rastrigin",5,2,620,28,5.597208,0.010000
"DEbest","rastrigin",5,2,640,29,5.597208,0.010000
"DEbest","rastrigin",5,2,660,30,5.597208,0.010000
"DEbest","rastrigin",5,2,680,31,5.597208,0.010000
"DEbest","rastrigin",5,2,700,32,5.597208,0.010000
"DEbest","rastrigin",5,2,720,33,5.597208,0.010000
"DEbest","rastrigin",5,2,740,34,5.456400,0.010000
"DEbest","rastrigin",5,2,760,35,5.456400,0.010000
"DEbest","rastrigin",5,2,780,36,5.456400,0.010000
"DEbest","rastrigin",5,2,800,37,5.456400,0.010000
"DEbest","rastrigin",5,2,820,38,5.456400,0.010000
"DEbest","rastrigin",5,2,840,39,5.456400,0.020000
"DEbest","rastrigin",5,2,860,40,5.456400,0.020000
"DEbest","rastrigin",5,2,880,41,5.456400,0.020000
"DEbest","rastrigin",5,2,900,42,5.456400,0.020000
"DEbest","rastrigin",5,2,920,43,5.456400,0.020000
"DEbest","rastrigin",5,2,940,44,4.287893,0.020000
"DEbest","rastrigin",5,2,960,45,4.287893,0.020000
"DEbest","rastrigin",5,2,980,46,4.203266,0.020000
"DEbest","rastrigin",5,2,1000,47,4.203266,0.020000
"DEbest","rastrigin",5,2,1020,48,3.947219,0.020000
"DEbest","rastrigin",5,2,1040,49,3.947219,0.020000
"DEbest","rastrigin",5,2,1060,50,3.559465,0.020000
"DEbest","rastrigin",5,2,1080,51,3.514293,0.020000
"DEbest","rastrigin",5,2,1100,52,3.514293,0.020000
"DEbest","rastrigin",5,2,1120,53,3.408735,0.020000
"DEbest","rastrigin",5,2,1140,54,3.408735,0.020000
"DEbest","rastrigin",5,2,1160,55,3.408735,0.020000
"DEbest","rastrigin",5,2,1180,56,3.408735,0.020000
"DEbest","rastrigin",5,2,1200,57,3.173822,0.020000
"DEbest","rastrigin",5,2,1220,58,3.063846,0.020000
"DEbest","rastrigin",5,2,1240,59,3.063846,0.020000
"DEbest","rastrigin",5,2,1260,60,3.063846,0.020000
"DEbest","rastrigin",5,2,1280,61,2.147358,0.020000
"DEbest","rastrigin",5,2,1300,62,2.147358,0.020000
"DEbest","rastrigin",5,2,1320,63,2.147358,0.020000
"DEbest","rastrigin",5,2,1340,64,2.146591,0.020000
"DEbest","rastrigin",5,2,1360,65,2.123879,0.020000
"DEbest","rastrigin",5,2,1380,66,2.123879,0.020000
"DEbest","rastrigin",5,2,1400,67,2.092732,0.020000
"DEbest","rastrigin",5,2,1420,68,2.092732,0.020000
"DEbest","rastrigin",5,2,1440,69,2.048785,0.020000
"DEbest","rastrigin",5,2,1460,70,2.030519,0.020000
"DEbest","rastrigin",5,2,1480,71,2.004857,0.020000
"DEbest","rastrigin",5,2,1500,72,2.004857,0.020000
"DEbest","rastrigin",5,2,1520,73,2.004857,0.020000
"DEbest","rastrigin",5,2,1540,74,2.004857,0.020000
"DEbest","rastrigin",5,2,1560,75,1.999725,0.020000
"DEbest","rastrigin",5,2,1580,76,1.995930,0.020000
"DEbest","rastrigin",5,2,1600,77,1.991934,0.020000
"DEbest","rastrigin",5,2,1620,78,1.991873,0.020000
"DEbest","rastrigin",5,2,1640,79,1.991873,0.020000
"DEbest","rastrigin",5,2,1660,80,1.990480,0.020000
"DEbest","rastrigin",5,2,1680,81,1.990401,0.020000
"DEbest","rastrigin",5,2,1700,82,1.990300,0.020000
"DEbest","rastrigin",5,2,1720,83,1.990300,0.020000
"DEbest","rastrigin",5,2,1740,84,1.990184,0.020000
"DEbest","rastrigin",5,2,1760,85,1.990184,0.020000
"DEbest","rastrigin",5,2,1780,86,1.990184,0.020000
"DEbest","rastrigin",5,2,1800,87,1.990027,0.020000
"DEbest","rastrigin",5,2,1820,88,1.990027,0.020000
"DEbest","rastrigin",5,2,1840,89,1.990027,0.020000
"DEbest","rastrigin",5,2,1860,90,1.990027,0.020000
"DEbest","rastrigin",5,2,1880,91,1.989951,0.030000
"DEbest","rastrigin",5,2,1900,92,1.989951,0.030000
"DEbest","rastrigin",5,2,1920,93,1.989929,0.030000
"DEbest","rastrigin",5,2,1940,94,1.989926,0.030000
"DEbest","rastrigin",5,2,1960,95,1.989926,0.030000
"DEbest","rastrigin",5,2,1980,96,1.989926,0.030000
"DEbest","rastrigin",5,2,2000,97,1.989922,0.030000
"DEbest","rastrigin",5,3,80,1,43.168866,0.000000
"DEbest","rastrigin",5,3,100,2,43.168866,0.000000
"DEbest","rastrigin",5,3,120,3,16.178636,0.000000
"DEbest","rastrigin",5,3,140,4,16.178636,0.010000
"DEbest","rastrigin",5,3,160,5,16.178636,0.010000
"DEbest","rastrigin",5,3,180,6,16.178636,0.010000
"DEbest","rastrigin",5,3,200,7,16.178636,0.010000
"DEbest","rastrigin",5,3,220,8,16.178636,0.010000
"DEbest","rastrigin",5,3,240,9,16.178636,0.010000
"DEbest","rastrigin",5,3,260,10,16.178636,0.010000
"DEbest","rastrigin",5,3,280,11,16.178636,0.010000
"DEbest","rastrigin",5,3,300,12,16.178636,0.010000
"DEbest","rastrigin",5,3,320,13,16.178636,0.010000
"DEbest","rastrigin",5,3,340,14,16.178636,0.010000
"DEbest","rastrigin",5,3,360,15,16.178636,0.010000
"DEbest","rastrigin",5,3,380,16,16.178636,0.010000
"DEbest","rastrigin",5,3,400,17,16.178636,0.010000
"DEbest","rastrigin",5,3,420,18,16.178636,0.010000
"DEbest","rastrigin",5,3,440,19,16.178636,0.010000
"DEbest","rastrigin",5,3,460,20,16.178636,0.010000
"DEbest","rastrigin",5,3,480,21,16.178636,0.010000
"DEbest","rastrigin",5,3,500,22,16.178636,0.010000
"DEbest","rastrigin",5,3,520,23,16.178636,0.010000
"DEbest","rastrigin",5,3,540,24,16.067363,0.010000
"DEbest","rastrigin",5,3,560,25,16.067363,0.010000
"DEbest","rastrigin",5,3,580,26,16.067363,0.010000
"DEbest","rastrigin",5,3,600,27,15.732112,0.010000
"DEbest","rastrigin",5,3,620,28,15.732112,0.010000
"DEbest","rastrigin",5,3,640,29,15.732112,0.010000
"DEbest","rastrigin",5,3,660,30,15.732112,0.010000
"DEbest","rastrigin",5,3,680,31,12.321446,0.010000
"DEbest","rastrigin",5,3,700,32,12.321446,0.010000
"DEbest","rastrigin",5,3,720,33,12.321446,0.010000
"DEbest","rastrigin",5,3,740,34,9.456540,0.010000
"DEbest","rastrigin",5,3,760,35,9.456540,0.010000
"DEbest","rastrigin",5,3,780,36,9.456540,0.010000
"DEbest","rastrigin",5,3,800,37,9.456540,0.010000
"DEbest","rastrigin",5,3,820,38,9.456540,0.010000
"DEbest","rastrigin",5,3,840,39,9.456540,0.010000
"DEbest","rastrigin",5,3,860,40,9.456540,0.010000
"DEbest","rastrigin",5,3,880,41,9.456540,0.010000
"DEbest","rastrigin",5,3,900,42,9.093507,0.020000
"DEbest","rastrigin",5,3,920,43,9.093507,0.020000
"DEbest","rastrigin",5,3,940,44,9.093507,0.020000
"DEbest","rastrigin",5,3,960,45,9.093507,0.020000
"DEbest","rastrigin",5,3,980,46,9.093507,0.020000
"DEbest","rastrigin",5,3,1000,47,6.168762,0.020000
"DEbest","rastrigin",5,3,1020,48,6.168762,0.020000
"DEbest","rastrigin",5,3,1040,49,6.168762,0.020000
"DEbest","rastrigin",5,3,1060,50,6.168762,0.020000
"DEbest","rastrigin",5,3,1080,51,6.168762,0.020000
"DEbest","rastrigin",5,3,1100,52,6.168762,0.020000
"DEbest","rastrigin",5,3,1120,53,6.168762,0.020000
"DEbest","rastrigin",5,3,1140,54,6.168762,0.020000
"DEbest","rastrigin",5,3,1160,55,2.892782,0.020000
"DEbest","rastrigin",5,3,1180,56,2.892782,0.020000
"DEbest","rastrigin",5,3,1200,57,2.892782,0.020000
"DEbest","rastrigin",5,3,1220,58,2.892782,0.020000
"DEbest","rastrigin",5,3,1240,59,2.892782,0.020000
"DEbest","rastrigin",5,3,1260,60,2.892782,0.020000
"DEbest","rastrigin",5,3,1280,61,2.892782,0.020000
"DEbest","rastrigin",5,3,1300,62,2.892782,0.020000
"DEbest","rastrigin",5,3,1320,63,2.892782,0.020000
"DEbest","rastrigin",5,3,1340,64,1.653054,0.020000
"DEbest","rastrigin",5,3,1360,65,1.653054,0.020000
"DEbest","rastrigin",5,3,1380,66,1.653054,0.020000
"DEbest","rastrigin",5,3,1400,67,1.653054,0.020000
"DEbest","rastrigin",5,3,1420,68,1.653054,0.020000
"DEbest","rastrigin",5,3,1440,69,1.243605,0.020000
"DEbest","rastrigin",5,3,1460,70,1.206973,0.020000
"DEbest","rastrigin",5,3,1480,71,1.206973,0.020000
"DEbest","rastrigin",5,3,1500,72,1.206973,0.020000
"DEbest","rastrigin",5,3,1520,73,1.105280,0.020000
"DEbest","rastrigin",5,3,1540,74,1.105280,0.020000
"DEbest","rastrigin",5,3,1560,75,1.082213,0.020000
"DEbest","rastrigin",5,3,1580,76,1.082213,0.020000
"DEbest","rastrigin",5,3,1600,77,1.025737,0.020000
"DEbest","rastrigin",5,3,1620,78,1.013425,0.020000
"DEbest","rastrigin",5,3,1640,79,1.013425,0.020000
"DEbest","rastrigin",5,3,1660,80,1.013425,0.020000
"DEbest","rastrigin",5,3,1680,81,1.012824,0.020000
"DEbest","rastrigin",5,3,1700,82,1.008306,0.020000
"DEbest","rastrigin",5,3,1720,83,1.004286,0.020000
"DEbest","rastrigin",5,3,1740,84,0.998905,0.020000
"DEbest","rastrigin",5,3,1760,85,0.998905,0.020000
"DEbest","rastrigin",5,3,1780,86,0.998905,0.020000
"DEbest","rastrigin",5,3,1800,87,0.998905,0.020000
"DEbest","rastrigin",5,3,1820,88,0.998905,0.020000
"DEbest","rastrigin",5,3,1840,89,0.997882,0.020000
"DEbest","rastrigin",5,3,1860,90,0.995834,0.020000
"DEbest","rastrigin",5,3,1880,91,0.995834,0.020000
"DEbest","rastrigin",5,3,1900,92,0.995212,0.030000
"DEbest","rastrigin",5,3,1920,93,0.995212,0.030000
"DEbest","rastrigin",5,3,1940,94,0.995212,0.030000
"DEbest","rastrigin",5,3,1960,95,0.995073,0.030000
"DEbest","rastrigin",5,3,1980,96,0.995073,0.030000
"DEbest","rastrigin",5,3,2000,97,0.995073,0.030000
"DEbest","rastrigin",5,4,80,1,39.783520,0.000000
"DEbest","rastrigin",5,4,100,2,39.783520,0.000000
"DEbest","rastrigin",5,4,120,3,39.594921,0.000000
"DEbest","rastrigin",5,4,140,4,39.594921,0.000000
"DEbest","rastrigin",5,4,160,5,36.060374,0.000000
"DEbest","rastrigin",5,4,180,6,31.851389,0.000000
"DEbest","rastrigin",5,4,200,7,29.040574,0.000000
"DEbest","rastrigin",5,4,220,8,25.106978,0.010000
"DEbest","rastrigin",5,4,240,9,21.797995,0.010000
"DEbest","rastrigin",5,4,260,10,18.230360,0.010000
"DEbest","rastrigin",5,4,280,11,18.230360,0.010000
"DEbest","rastrigin",5,4,300,12,18.230360,0.010000
"DEbest","rastrigin",5,4,320,13,18.230360,0.010000
"DEbest","rastrigin",5,4,340,14,18.230360,0.010000
"DEbest","rastrigin",5,4,360,15,12.617887,0.010000
"DEbest","rastrigin",5,4,380,16,12.617887,0.010000
"DEbest","rastrigin",5,4,400,17,12.617887,0.010000
"DEbest","rastrigin",5,4,420,18,12.617887,0.010000
"DEbest","rastrigin",5,4,440,19,12.617887,0.010000
"DEbest","rastrigin",5,4,460,20,12.617887,0.010000
"DEbest","rastrigin",5,4,480,21,12.617887,0.010000
"DEbest","rastrigin",5,4,500,22,11.588892,0.010000
"DEbest","rastrigin",5,4,520,23,3.869062,0.010000
"DEbest","rastrigin",5,4,540,24,3.869062,0.010000
"DEbest","rastrigin",5,4,560,25,3.869062,0.010000
"DEbest","rastrigin",5,4,580,26,3.869062,0.010000
"DEbest","rastrigin",5,4,600,27,3.869062,0.010000
"DEbest","rastrigin",5,4,620,28,3.869062,0.020000
"DEbest","rastrigin",5,4,640,29,3.869062,0.020000
"DEbest","rastrigin",5,4,660,30,3.869062,0.020000
"DEbest","rastrigin",5,4,680,31,3.869062,0.020000
"DEbest","rastrigin",5,4,700,32,3.869062,0.020000
"DEbest","rastrigin",5,4,720,33,3.869062,0.020000
"DEbest","rastrigin",5,4,740,34,3.869062,0.020000
"DEbest","rastrigin",5,4,760,35,3.869062,0.020000
"DEbest","rastrigin",5,4,780,36,3.869062,0.020000
"DEbest","rastrigin",5,4,800,37,3.869062,0.020000
"DEbest","rastrigin",5,4,820,38,2.819853,0.020000
"DEbest","rastrigin",5,4,840,39,2.819853,0.020000
"DEbest","rastrigin",5,4,860,40,2.819853,0.020000
"DEbest","rastrigin",5,4,880,41,2.819853,0.020000
"DEbest","rastrigin",5,4,900,42,2.819853,0.020000
"DEbest","rastrigin",5,4,920,43,2.819853,0.020000
"DEbest","rastrigin",5,4,940,44,2.819853,0.020000
"DEbest","rastrigin",5,4,960,45,2.819853,0.020000
"DEbest","rastrigin",5,4,980,46,2.819853,0.020000
"DEbest","rastrigin",5,4,1000,47,2.591668,0.020000
"DEbest","rastrigin",5,4,1020,48,2.591668,0.020000
"DEbest","rastrigin",5,4,1040,49,1.713273,0.020000
"DEbest","rastrigin",5,4,1060,50,1.713273,0.020000
"DEbest","rastrigin",5,4,1080,51,1.005802,0.020000
"DEbest","rastrigin",5,4,1100,52,0.844675,0.020000
"DEbest","rastrigin",5,4,1120,53,0.646705,0.020000
"DEbest","rastrigin",5,4,1140,54,0.128382,0.020000
"DEbest","rastrigin",5,4,1160,55,0.128382,0.020000
"DEbest","rastrigin",5,4,1180,56,0.128382,0.020000
"DEbest","rastrigin",5,4,1200,57,0.126949,0.020000
"DEbest","rastrigin",5,4,1220,58,0.120802,0.020000
"DEbest","rastrigin",5,4,1240,59,0.092090,0.030000
"DEbest","rastrigin",5,4,1260,60,0.050802,0.030000
"DEbest","rastrigin",5,4,1280,61,0.043047,0.030000
"DEbest","rastrigin",5,4,1300,62,0.043047,0.030000
"DEbest","rastrigin",5,4,1320,63,0.033209,0.030000
"DEbest","rastrigin",5,4,1340,64,0.015121,0.030000
"DEbest","rastrigin",5,4,1360,65,0.015121,0.030000
"DEbest","rastrigin",5,4,1380,66,0.015121,0.030000
"DEbest","rastrigin",5,4,1400,67,0.015121,0.030000
"DEbest","rastrigin",5,4,1420,68,0.015121,0.030000
"DEbest","rastrigin",5,4,1440,69,0.001466,0.030000
"DEbest","rastrigin",5,4,1460,70,0.001466,0.030000
"DEbest","rastrigin",5,4,1480,71,0.001152,0.030000
"DEbest","rastrigin",5,4,1500,72,0.000165,0.030000
"DEbest","rastrigin",5,4,1520,73,0.000165,0.030000
"DEbest","rastrigin",5,4,1540,74,0.000165,0.030000
"DEbest","rastrigin",5,4,1560,75,0.000165,0.030000
"DEbest","rastrigin",5,4,1580,76,0.000165,0.030000
"DEbest","rastrigin",5,4,1600,77,0.000090,0.030000
"DEbest","rastrigin",5,4,1620,78,0.000076,0.030000
"DEbest","rastrigin",5,4,1640,79,0.000047,0.030000
"DEbest","rastrigin",5,4,1660,80,0.000047,0.030000
"DEbest","rastrigin",5,4,1680,81,0.000047,0.030000
"DEbest","rastrigin",5,4,1700,82,0.000021,0.030000
"DEbest","rastrigin",5,4,1720,83,0.000021,0.030000
"DEbest","rastrigin",5,4,1740,84,0.000021,0.030000
"DEbest","rastrigin",5,4,1760,85,0.000010,0.030000
"DEbest","rastrigin",5,4,1780,86,0.000010,0.030000
"DEbest","rastrigin",5,4,1800,87,0.000003,0.040000
"DEbest","rastrigin",5,4,1820,88,0.000000,0.040000
"DEbest","rastrigin",5,4,1840,89,0.000000,0.040000
"DEbest","rastrigin",5,4,1860,90,0.000000,0.040000
"DEbest","rastrigin",5,4,1880,91,0.000000,0.040000
"DEbest","rastrigin",5,4,1900,92,0.000000,0.040000
"DEbest","rastrigin",5,4,1920,93,0.000000,0.040000
"DEbest","rastrigin",5,4,1940,94,0.000000,0.040000
"DEbest","rastrigin",5,4,1960,95,0.000000,0.040000
"DEbest","rastrigin",5,4,1980,96,0.000000,0.040000
"DEbest","rastrigin",5,4,2000,97,0.000000,0.040000
"DEbest","rastrigin",5,5,80,1,37.111559,0.000000
"DEbest","rastrigin",5,5,100,2,37.111559,0.000000
"DEbest","rastrigin",5,5,120,3,37.111559,0.000000
"DEbest","rastrigin",5,5,140,4,30.640202,0.000000
"DEbest","rastrigin",5,5,160,5,30.640202,0.000000
"DEbest","rastrigin",5,5,180,6,30.640202,0.000000
"DEbest","rastrigin",5,5,200,7,30.640202,0.000000
"DEbest","rastrigin",5,5,220,8,30.640202,0.010000
"DEbest","rastrigin",5,5,240,9,20.522407,0.010000
"DEbest","rastrigin",5,5,260,10,20.522407,0.010000
"DEbest","rastrigin",5,5,280,11,18.284196,0.010000
"DEbest","rastrigin",5,5,300,12,17.081515,0.010000
"DEbest","rastrigin",5,5,320,13,17.081515,0.010000
"DEbest","rastrigin",5,5,340,14,17.081515,0.010000
"DEbest","rastrigin",5,5,360,15,17.081515,0.010000
"DEbest","rastrigin",5,5,380,16,15.950756,0.010000
"DEbest","rastrigin",5,5,400,17,9.609156,0.010000
"DEbest","rastrigin",5,5,420,18,9.609156,0.010000
"DEbest","rastrigin",5,5,440,19,9.609156,0.010000
"DEbest","rastrigin",5,5,460,20,9.609156,0.010000
"DEbest","rastrigin",5,5,480,21,9.609156,0.010000
"DEbest","rastrigin",5,5,500,22,9.609156,0.010000
"DEbest","rastrigin",5,5,520,23,9.609156,0.010000
"DEbest","rastrigin",5,5,540,24,9.609156,0.010000
"DEbest","rastrigin",5,5,560,25,9.345738,0.010000
"DEbest","rastrigin",5,5,580,26,9.345738,0.010000
"DEbest","rastrigin",5,5,600,27,7.643657,0.010000
"DEbest","rastrigin",5,5,620,28,7.643657,0.010000
"DEbest","rastrigin",5,5,640,29,7.409237,0.010000
"DEbest","rastrigin",5,5,660,30,7.055145,0.010000
"DEbest","rastrigin",5,5,680,31,4.817870,0.010000
"DEbest","rastrigin",5,5,700,32,4.817870,0.010000
"DEbest","rastrigin",5,5,720,33,4.817870,0.010000
"DEbest","rastrigin",5,5,740,34,4.817870,0.010000
"DEbest","rastrigin",5,5,760,35,4.817870,0.010000
"DEbest","rastrigin",5,5,780,36,4.817870,0.010000
"DEbest","rastrigin",5,5,800,37,4.817870,0.010000
"DEbest","rastrigin",5,5,820,38,4.817870,0.010000
"DEbest","rastrigin",5,5,840,39,4.817870,0.010000
"DEbest","rastrigin",5,5,860,40,4.817870,0.010000
"DEbest","rastrigin",5,5,880,41,4.817870,0.010000
"DEbest","rastrigin",5,5,900,42,4.817870,0.010000
"DEbest","rastrigin",5,5,920,43,4.817870,0.010000
"DEbest","rastrigin",5,5,940,44,4.817870,0.020000
"DEbest","rastrigin",5,5,960,45,4.817870,0.020000
"DEbest","rastrigin",5,5,980,46,4.206448,0.020000
"DEbest","rastrigin",5,5,1000,47,4.206448,0.020000
